GSM136508.CEL.gz,GSM136530.CEL.gz,GSM136517.CEL.gz,GSM136576.CEL.gz,GSM136566.CEL.gz,GSM136574.CEL.gz,GSM136575.CEL.gz,GSM136569.CEL.gz,GSM136568.CEL.gz,GSM136559.CEL.gz,GSM136565.CEL.gz,GSM136573.CEL.gz,GSM136523.CEL.gz,GSM136509.CEL.gz,GSM136727.CEL.gz,GSM136510.CEL.gz,GSM136515.CEL.gz,GSM136522.CEL.gz,GSM136507.CEL.gz,GSM136524.CEL.gz,GSM136514.CEL.gz,GSM136563.CEL.gz,GSM136564.CEL.gz,GSM136572.CEL.gz
6.359169437,5.98539814,6.02665331,6.233062773,5.967363483,6.054526266,5.827320006,6.141083597,6.442085572,5.957718546,5.681429299,5.993869157,6.072084601,6.014105415,6.164890516,6.517626924,6.319581429,6.019028195,6.274035453,5.996654754,6.155666295,5.602744754,5.684676179,5.919800987
6.583069021,7.081107908,6.941813428,6.978194383,6.719829002,6.900219807,6.677721263,6.72024038,6.861070673,6.767579141,6.678896848,6.629014703,6.778678324,6.674162892,6.712915134,6.81019622,6.690154703,6.556110783,6.547067672,6.82281592,7.088361526,6.668288231,6.662580405,7.076346811
6.031376912,5.896191188,5.879901309,5.428657594,5.900356531,5.496571695,5.933045129,6.135028396,5.590277415,6.105226382,6.513949133,6.227290576,6.065576731,6.420628809,7.027100974,6.033231017,5.91388622,6.121684349,6.458169635,5.888305204,6.013509433,6.020779874,6.04525743,5.61212896
5.871926705,6.08941561,5.79165822,5.463895847,6.057565957,6.531862906,6.677897214,6.241109638,5.950160027,5.879737988,6.292011663,5.922653012,5.918815579,6.260900596,5.910372839,5.893947602,5.5346038,6.311137558,6.075547731,6.243108516,6.747898575,6.124713694,5.422909941,6.087034637
7.112253413,7.330546864,7.70446208,7.595787758,7.733140425,7.930061731,7.064593635,7.497440225,8.14030513,7.677025755,7.591320261,7.439996511,7.658041869,7.087263496,7.789228244,7.307717332,7.525297871,7.619823804,7.439632784,7.523782407,7.348044961,8.135794989,7.719577486,7.367850492
7.327304089,7.24637488,7.066548377,7.015734645,6.908794558,7.445337215,7.2758364,6.750269198,7.406620142,6.888555965,6.877568906,7.149823781,7.369026752,7.143517803,6.997870192,7.026474184,6.934126178,7.37307281,6.900888213,7.182225958,7.178530039,6.833347767,6.846464334,7.463305577
9.200867145,9.359535406,9.179265138,9.642249237,9.274253327,9.565098325,9.569043242,9.189602979,9.497966011,9.196675604,9.34659277,9.30632574,9.344110946,9.374654452,9.184687619,9.190247298,9.099060378,9.327597589,9.307797032,9.410940599,9.527059419,9.264271907,9.261421985,9.516608419
3.018081939,3.052377222,2.751544302,2.725039923,3.042338446,2.833880753,3.061852701,3.059555403,3.040781034,3.160034234,3.153732951,2.789727271,3.101595152,2.79690564,2.736641361,2.778658779,2.878188396,2.982446144,3.212764893,3.098156169,2.883184446,2.857645337,3.063598788,2.948426139
5.143208618,5.273547845,5.426030256,5.513114576,5.173729396,5.630273057,5.384116049,5.281810396,5.557739505,5.386712653,5.476417416,5.654890345,5.361179346,5.098387452,5.411071674,5.106395573,5.484032547,5.434260558,5.329631908,5.526849697,5.463619734,5.441149247,5.461922826,5.27625341
7.114191214,6.60355568,6.773511709,5.98311674,6.648303387,6.11605924,6.320369844,6.322976767,6.208976787,6.662503374,6.705861635,6.37139246,6.74589551,6.851009872,6.902093693,6.942850879,6.996538064,6.511353499,6.960385832,6.694176755,6.177393759,6.813895495,6.718205324,6.559126407
5.247873961,5.021600505,5.053838484,5.271872528,5.046174977,5.041171631,5.144856834,4.995362899,5.217447832,5.502082521,5.003705681,5.013003534,5.216555526,4.99147082,5.234224919,5.194035139,5.243347205,5.145660349,4.920445768,4.852695364,4.949073658,4.999022811,4.948641459,4.747124903
5.084183223,5.046687431,5.295266281,4.685640466,5.265659913,5.030395124,4.720795262,5.212922264,5.118978912,4.702789845,5.219630829,4.855290266,4.928858959,4.933071362,4.658993314,4.979456965,4.891846599,5.241777697,5.025469487,4.983844712,5.348007793,5.080509694,5.203473359,5.151774298
8.20984581,7.651261771,7.571754944,7.340489337,7.532944237,7.538423916,7.282972352,7.544529295,7.607030921,7.599392612,7.692019457,7.880558871,7.995414383,8.034243057,7.862281647,7.778811927,8.032233255,7.605661006,8.402848064,7.723711018,7.444432936,7.594953697,7.574624351,7.868054439
4.760403247,4.269574932,4.417106271,4.280384217,4.632775178,4.547947985,4.394371944,4.583895147,4.692211562,4.636075618,4.695399877,4.804216173,4.706184069,4.78761113,4.890804443,4.793060922,4.667687425,4.530035928,4.99545553,4.421181758,4.667434402,5.08173008,4.584906972,4.764691399
4.308609421,4.139738736,4.128460493,4.453366434,4.618029789,5.009795502,4.564899222,4.359466003,4.493593825,4.474217038,4.35699566,4.545382099,4.343092337,4.255538566,4.06271268,4.417098696,4.306438967,4.373413921,4.160335424,4.37354253,4.343361086,4.179322551,4.298216674,4.667951813
5.385902885,5.608833131,5.578784911,6.086825969,5.522560447,5.821444399,5.411930316,5.680663057,5.696943136,5.574385832,5.773290802,5.579000403,5.46414465,5.76245028,5.533320496,5.69546675,5.54241674,5.652233157,5.526635751,5.516188251,5.93630145,5.664055338,5.577423517,6.252212971
8.062091817,7.766951396,7.832744651,7.328551713,7.849695298,7.848390701,7.305519157,7.901981858,7.98236323,7.802853699,7.69186967,7.981200891,8.152469085,7.888850747,7.935150645,7.925882803,7.848985657,7.868031559,7.992367096,7.856871998,7.698509133,7.758016435,7.700214636,8.220283278
4.136051168,3.897986966,3.988104477,4.590428167,3.81304384,4.79015643,4.410493622,3.931158551,4.482237277,4.052830607,4.235676054,4.505366184,4.392314491,4.185915943,3.89934536,4.072501752,3.979325191,4.285011726,3.93907475,4.182236179,4.445177037,3.825679499,3.927691267,4.101558808
6.505323681,6.40331003,6.089641415,5.776383302,6.250169948,5.573405729,6.107800221,5.36878996,5.131567746,5.147770129,5.641508903,4.970673394,6.325237434,6.305341739,5.964921399,6.566830925,6.340544769,6.333567739,6.184387182,6.291708319,5.481001957,6.180286791,5.996542512,6.041947241
9.084647252,9.284350825,9.199017774,9.075946261,9.135332138,9.106369671,9.318083026,9.394260917,8.970736171,9.045777645,9.052588927,9.131581664,9.154130171,9.232324511,9.30372434,9.249393597,9.390444652,9.216159318,9.138756443,9.307158657,9.349392883,8.980543323,9.006833207,9.340292041
6.632023221,6.944087025,7.057267892,7.136123435,7.198722666,7.275030025,6.723251756,7.119387757,7.446076601,7.191010597,7.211172613,7.234946839,7.035159979,6.84502991,7.048335904,6.840920149,6.769211431,6.991650207,6.993711471,7.105549795,7.150170526,7.272225647,7.261251892,7.156014473
6.56378049,7.117213738,6.732332684,7.287837271,6.997643878,7.346484553,7.442538317,7.228767739,7.236034909,6.759531373,6.907224739,7.029796946,6.8156047,6.699248605,6.16251561,7.078701133,6.293284532,6.56124055,6.477640677,6.571332056,6.909813491,6.779754795,6.57034483,6.7311461
7.502392352,7.673612028,7.574002878,8.191993365,7.196491024,7.574157994,8.085969288,6.952444147,7.66895309,7.083180755,7.489111367,7.619242456,7.466890956,7.471809368,7.805046604,7.219326667,7.639216654,7.467917467,7.454707381,7.728996383,7.663249558,7.126380304,6.951277633,7.343973303
6.631603984,6.689933028,6.837416511,6.237535358,6.796772277,6.568657498,6.437947752,6.537430941,6.158813731,6.134722384,6.614098037,6.578704233,6.656730721,6.73827869,6.500690906,6.711174328,6.41976674,6.704427471,6.568648908,6.63905329,6.485818677,6.97759442,6.80487771,6.932703318
5.492927567,5.330861653,5.39267465,6.396884953,6.149185731,6.26553351,5.467767633,5.098485315,5.702160517,6.237342328,6.316575867,5.362579362,5.473245492,5.347185653,7.615696833,5.420223812,4.933740721,5.721476022,5.740032321,5.506887336,5.131808422,5.700286896,6.050332833,4.912192797
3.233731232,3.260879298,3.265343236,3.523677883,3.455546454,3.471949507,3.566938196,3.82335119,3.532936786,3.548207404,3.421491513,3.565390213,3.498552106,3.075901572,3.36578748,3.512313481,3.591813473,3.484858818,3.311046957,3.250655095,3.176961043,3.648316805,3.581412446,3.392442333
8.87382392,9.301058192,8.272156862,9.18934659,8.270517296,9.476817228,9.128945138,10.00654171,9.625296572,8.687618991,8.828598133,9.432607095,9.445887259,8.702528319,6.859019209,9.437626124,8.446088021,8.055772276,8.94404954,8.739637016,8.666631922,6.762485788,8.376987119,10.28193831
6.864551006,7.405500612,7.110541091,7.656130893,7.235250099,7.412891937,7.307323814,7.531444667,7.278649395,7.787402073,7.391345707,7.607652647,7.341372213,7.146541165,6.787641115,7.147185544,6.801414038,7.316432986,7.00801194,7.294816419,7.489090801,7.382014986,7.465464189,7.64470231
6.298894205,6.404100062,6.583697645,6.945645823,6.4753152,6.753090885,6.430507585,6.491364566,6.769650184,6.403627641,6.597557744,6.381860903,6.138104056,6.259387468,6.115847131,6.358948841,6.246374592,6.715908276,5.954228463,6.448855081,6.57127155,6.546766537,6.30895612,6.437386309
7.193088769,7.294264415,7.372879124,7.315420841,7.116463371,7.23047661,7.144712811,7.305957142,7.366656473,7.137483135,7.193591935,7.238485743,7.113930205,7.135846034,6.959356809,7.076897165,6.836865036,7.436204667,7.129354872,7.284564745,7.266473375,7.249721715,7.196872045,7.326672157
5.313551132,5.267401502,4.768271997,5.316844256,5.257618081,5.169703999,5.380527586,5.214010536,5.207148139,5.487490739,5.231762323,5.136989262,4.786120987,5.349706944,5.089777348,5.654554445,4.934263721,5.139700663,4.946799654,4.804627976,5.312368684,5.283614459,5.438347611,5.328393881
6.006241469,5.560873343,5.613150426,5.408462712,5.18672397,5.104519374,5.162246293,5.25330472,4.910643523,5.354143842,5.028098021,4.95772846,5.699226425,5.576505408,5.698121601,5.688465007,6.16049492,5.605349922,5.85842059,5.591236486,5.560968278,5.394039901,5.450078023,5.522932804
7.586524368,7.151886342,7.328342798,6.618275121,7.072703788,6.394884845,6.769774944,6.743127497,6.549934927,6.646998553,6.705525695,6.855974957,7.092030799,7.293962345,7.188345182,7.343624758,7.728505932,7.13428561,7.596618279,7.094086462,6.736855326,7.0678813,6.337152941,6.941514323
7.594380857,6.834388915,7.123594831,6.54756996,6.568306817,6.294326384,6.419699125,6.542529283,6.405688238,6.548763029,6.399230362,6.578774071,7.115716027,7.14248783,7.171579105,7.205815597,7.177678293,6.939972554,7.443379925,6.964905101,7.188490876,7.031759781,6.481335747,7.074711128
5.675708319,5.411309555,5.55647085,5.933018694,5.415075461,5.868878871,5.626250782,6.187282952,5.652021091,5.760624489,5.483135095,6.22097014,5.778624518,5.762141696,5.312150274,5.806070012,5.14381171,5.884619351,5.777695697,6.007691377,6.095165593,5.383179475,5.532285841,6.009831917
6.917988966,6.803159321,6.930958618,6.376666252,6.793833831,6.641569475,6.428758613,6.220100449,6.700066811,6.691298343,6.795996173,6.539525324,6.802643908,6.803321218,6.662843181,6.472572989,6.477942802,6.785665182,6.479641851,6.827985708,6.547585019,6.797212923,6.706873372,6.630426865
6.305649518,6.346596812,6.580618522,6.171861996,6.084771983,5.952692611,6.177872496,5.862374057,5.820622115,5.917405195,6.092468895,6.121261554,6.382613735,6.523462902,6.297126532,6.297915833,6.778274831,6.34846215,6.315578109,6.197863517,6.312544334,6.136321598,5.829362351,5.785720274
7.129448085,6.95769369,6.987796933,6.431565877,6.587198507,6.18747472,6.472301973,6.385520202,5.998275852,6.123957789,6.366449336,6.093518738,6.953431701,6.990754334,7.143152742,7.076270932,6.824062761,6.763563332,7.349968088,6.77467598,6.903914409,6.735139479,6.608766492,6.407259455
9.245435365,8.72418881,8.757106738,8.619523862,8.172830407,8.808462422,8.247745915,8.829623401,9.013545505,8.574401272,8.29829937,9.058360266,8.996922769,8.703520147,8.264463974,8.790128717,8.936364098,8.63050519,8.960648847,8.694693418,9.007079724,8.547348832,8.428089821,9.096784478
3.260139374,3.251999365,3.28649633,3.464192415,3.168437811,3.297775357,3.245812185,3.341946362,3.218325435,3.474131632,3.229840786,3.256589183,3.170916543,3.201359388,3.353386631,3.310071225,3.166466254,3.083161306,3.347867104,3.151648997,3.484681102,3.157414995,3.306602771,3.184869112
8.864086287,8.729111755,8.656882713,8.576536875,8.446580333,8.500999,8.353171651,8.46924195,8.543802455,8.162587971,8.301893654,8.260670474,8.685881486,8.810268829,8.2106187,8.656360319,8.805101509,8.726287955,8.855786328,8.656294107,9.180089899,8.753232868,8.153119685,8.530754271
6.876198127,6.82077509,7.247722024,7.397802144,6.678024903,6.736597303,7.204639345,6.693743997,6.934102472,6.582066009,6.614693571,6.885734205,6.702462246,6.473458625,6.804013627,6.737475119,6.965350061,7.098118419,6.685610471,7.371260407,7.059130503,6.692751914,6.595134983,6.845109456
7.890301734,7.985969342,7.862851395,7.727138639,7.796885595,7.56474841,7.623972555,7.848466027,7.871916886,7.709991069,7.704309083,7.926799205,8.030169819,7.947737557,8.254291643,7.986426577,8.084016802,7.790416546,8.042041732,7.744202679,8.092183309,7.531984937,7.470136408,7.859440206
5.714694957,5.329328805,5.692828528,5.439599611,5.605218028,5.57148643,4.822931207,5.295910565,5.694159741,5.363335065,5.219646814,5.21147964,5.747137565,6.276365538,5.318964113,6.122996831,5.870943898,5.998080218,5.239840469,5.036550563,5.59207781,4.915272665,5.334800337,5.124268328
8.041573362,7.970849667,8.044739568,7.976166153,7.823806373,8.063831461,7.885190667,8.072704394,8.396922532,7.957710389,8.228523685,8.259013078,8.212341814,8.255558249,7.817025364,8.205236289,7.925676156,8.050993746,8.166021158,7.938201241,8.093009796,8.139356076,8.01285537,8.179136835
6.775702505,6.591744413,6.645766417,6.733700408,6.881141385,7.12837622,6.929565523,6.903090409,7.090751232,6.457082862,6.853783996,6.84984611,6.984122549,6.715574167,6.632841581,6.730091209,6.799251215,6.896481903,6.815299731,6.973497632,7.022290523,6.748546788,6.608213383,6.905784193
7.013660077,7.292579366,7.229557497,7.752482415,7.156382331,7.688181134,7.581035777,7.311391362,7.821110183,7.393732839,7.174675959,7.562613726,7.215379992,7.179032217,7.146774295,7.086537683,6.955987249,7.377247848,6.930652542,7.045019215,7.527857025,7.032567806,7.240309685,7.445270851
6.89277319,7.036694605,7.215421173,7.386252506,6.791036648,7.014333399,6.910557783,7.12854003,7.348605332,7.339663751,7.134437247,7.117485659,7.073628125,6.688958904,7.781401334,6.931441265,6.733093608,7.194794461,6.674673917,6.67077362,6.762016021,7.034507759,7.030368535,6.858516005
5.648055891,5.578217303,4.45783774,6.641165829,6.798554902,7.625138925,7.741598657,7.598524736,6.644899004,6.401644653,7.748624111,7.295631278,5.747878085,5.792396597,4.703365572,5.790071311,5.942585722,5.970360158,5.599988779,4.645388574,6.484323223,6.974286491,6.862478526,7.045192302
8.062240709,8.183190407,7.611755022,7.62246415,8.143686831,7.803014281,7.808217621,7.793611127,7.757503554,7.569443875,8.389432825,7.356577627,8.301355229,8.091979633,8.838392235,7.998952717,8.335567505,8.025290292,7.97268225,8.094771759,7.780655534,7.96505182,7.875526238,7.466042094
4.962963707,5.675352543,6.055943699,5.056290542,5.451065654,5.811218611,5.752203876,5.903435502,5.70211947,5.345622661,5.409631379,5.112621383,5.185447535,5.161744619,5.530113696,5.997302456,4.92700405,5.21839303,5.022173906,5.574482504,5.134600362,4.990046251,5.347244789,5.453916773
6.824941565,7.18615164,7.309850733,7.408438054,7.204512381,7.412338746,7.537261988,7.391182418,7.553492892,7.257290011,7.465151171,6.956194313,6.806313838,6.752084788,7.032063383,7.013554447,6.550959144,7.262236361,6.665910851,6.950001415,6.942945659,7.176989294,7.028481021,7.187968236
6.539833253,6.327448588,6.376040602,6.177289463,6.73611544,6.811056591,6.641142767,5.950556128,6.194109332,6.26021886,6.5022833,6.318530428,6.584054006,6.256954793,6.144771044,6.329621634,7.172106586,6.875716196,6.459069167,6.941888183,7.116341825,6.415955951,6.299731619,6.368207848
6.470027578,5.998341185,6.107830557,5.454257666,6.121249226,5.539665723,5.733562387,6.0078595,5.821671537,5.87218836,5.81593283,5.886335164,6.266921249,6.239920426,6.12940494,6.214041953,6.600182731,6.04488438,6.491932776,5.982598579,5.922534125,6.169053418,5.968441051,6.066432249
7.063539431,7.206162045,6.967835278,7.458215061,6.851351072,7.19598125,7.193837339,6.975631015,7.488347944,7.07346817,7.135316679,7.563473404,7.156352988,7.131788447,6.726374613,7.079496504,6.947279266,7.025847467,7.158956933,7.14261646,7.198315984,6.797846697,6.922951077,7.334420241
7.458460231,7.127266457,7.123809825,7.089906313,7.264670409,7.126135513,7.079126111,6.898889836,7.323909547,6.870428472,7.094851963,6.743326414,7.208480604,7.46771152,7.203180023,7.397702363,7.187675057,7.218671085,7.541278505,7.232267206,7.472947363,7.349038241,7.434025836,7.144911987
4.510214585,4.777588013,4.284228078,4.73907538,4.541691928,4.462735623,4.684706646,4.396711731,4.457704805,4.486837995,4.559896347,4.429855851,4.253969984,4.337494772,4.439896046,4.454545217,4.623854654,4.361335713,4.433131074,4.449041528,4.516807913,4.791920513,4.396989237,4.451164455
5.38090524,4.844388989,3.8118722,5.362759965,4.226363939,5.099731194,4.079409204,4.540498562,5.140573099,4.864367266,5.153025531,6.573905522,5.039745722,6.360968143,3.90976713,4.383340962,5.697976074,4.584296577,4.329704346,4.591212002,4.70300252,4.670275205,4.922094999,4.395600683
7.17932458,7.509343779,7.510923449,7.109343356,7.188977883,6.962277541,7.097936769,7.422178553,7.331789933,7.325426507,7.341978628,6.901186759,7.385753271,7.376395789,7.292157597,7.487400296,7.069649909,7.290157212,7.233764274,7.185122444,7.333125455,7.001538353,7.226953522,7.001711768
5.598897856,5.272579382,4.919500776,5.240446899,5.586184205,5.296713324,5.193005041,5.409118604,5.231797241,5.815309254,5.646971296,5.443757585,5.121659017,5.314942903,5.818762289,5.436139013,5.304533342,4.749423272,5.5778977,5.038613486,5.240121218,5.519528598,5.618186237,5.408587987
6.921388316,6.430094691,6.760822114,6.336480574,6.43794617,6.117538941,5.962883672,6.198164565,6.416232951,6.377923786,6.313324746,6.368543229,6.439461776,6.566438772,6.984568966,6.740816615,6.796557887,6.48887666,6.671707315,6.487222983,6.373207072,6.283152762,6.685505179,6.320887547
6.030912802,5.656914365,5.768023089,5.764041617,5.873946955,5.572891191,5.763251947,5.860703032,5.708819444,5.945014587,5.862482103,5.672442382,5.800077487,5.976213738,5.492475646,6.037989174,5.615442141,5.677854895,5.897162175,5.944693406,5.703225206,5.880098835,5.976913513,5.727196728
5.903166641,5.592854532,5.677467747,5.949421968,5.496312508,5.476524328,5.771282199,5.484105732,5.854920967,5.684268617,5.619112991,5.98994216,5.393324314,5.721311431,5.502317217,5.565748037,5.743207107,5.48569339,5.707374285,5.469821593,5.723180479,5.532474944,5.936278268,5.652866972
6.472734983,6.967557555,7.451870879,7.664585745,6.898549901,7.716339749,7.657549935,7.290024236,7.526269327,7.321257105,7.285516376,7.873649593,6.995065539,7.014057255,7.125819843,6.726638166,6.901689548,7.100597652,6.78868177,7.077694849,6.931266768,6.791251294,7.226708112,7.121862359
6.231663322,6.322161363,6.639747159,7.169403572,6.47662987,6.637729832,6.690546358,6.62651434,6.547817664,6.392573233,6.590841252,6.71095827,6.482604059,6.057629924,6.580059958,6.370571195,6.516446627,6.537610297,6.0669287,6.601222851,6.58150214,6.162707428,6.409510735,6.475081738
7.30221205,7.028406429,6.239378745,6.503243907,6.768114375,6.675303633,6.580332747,6.514212877,6.80225468,6.524995369,6.663728464,6.943459576,6.908912753,6.920675367,6.958896747,6.635878843,6.943840741,6.867090339,6.840868328,6.909383219,6.952993071,6.785719333,6.567276957,6.574591591
4.410810991,4.423069531,4.364990216,4.253400156,4.15528596,4.215276476,4.09852195,5.078769771,4.440114145,4.688996313,4.369609366,5.323672258,4.339980865,4.087189738,4.081853044,4.083382178,4.127356517,4.083061153,4.279279908,4.385462989,5.018659235,4.306908867,4.397539276,4.442045043
4.185636236,4.112281996,4.056349649,4.243863834,4.241199331,4.162391523,3.990225491,3.948637821,4.132509558,4.178512045,3.937470368,4.153834386,3.915046097,4.304533884,4.08364154,4.475888859,4.119124658,4.123555959,4.360441129,4.452190852,4.245269877,3.777815487,4.348994706,4.155980622
4.823944801,4.796339432,4.730454053,4.809057502,4.895576881,4.866126198,4.83058887,4.918805749,4.825120612,5.127105973,4.929844432,4.745750149,4.62686363,4.695363393,4.612438497,4.85740748,4.924071977,5.057661144,4.813096857,4.685414155,4.695525137,5.071526472,5.294214938,4.894277086
6.635981118,6.848290002,6.783221027,7.289411675,6.475798351,6.99365937,6.432047928,6.432300109,6.923834774,6.244192451,6.531581743,5.696809809,6.865300165,6.742917487,6.495391321,6.578416534,6.848936309,6.779868567,6.794036304,7.039449135,7.332132951,6.528142502,6.43146648,6.131218046
5.839183588,5.787905766,5.452071036,5.89513415,5.914744642,5.980813494,6.033017611,5.776206227,5.707565377,6.097867128,5.750810004,5.911994568,5.78514959,5.751683126,5.553424735,5.743556208,5.773422758,5.742568596,5.889802645,5.778410602,5.651129497,6.020122809,5.872550413,6.099678742
6.197694596,6.461449153,6.1361653,6.305592824,6.752217267,6.904984709,6.686127171,6.618779297,6.479821375,6.61618416,6.701952816,6.539205583,6.334691768,6.260693387,6.006394977,6.399302417,6.137528077,6.306568679,5.940416231,6.355018808,6.348168191,6.392787441,6.360791814,6.532189074
5.285694622,5.458050119,5.931777718,6.733700408,5.624224699,5.97812628,5.344179085,5.484275042,6.158197634,5.307644074,5.325137236,5.419027629,5.674130918,5.356865801,5.55123949,5.725159955,5.292000849,6.122737471,5.30623724,5.883114399,5.910060456,5.116853746,4.561737621,5.790741169
6.318296205,6.068829173,6.152314636,5.287152199,5.531864539,4.975295622,5.283178997,5.269826203,5.55569204,5.278411446,5.347074809,5.640861815,6.159662348,6.141204957,5.882537494,5.850549013,6.648296011,6.15871828,6.313384988,6.150862499,5.94898986,6.053757894,5.233762861,5.677173708
8.400257058,8.472168469,8.478430784,8.722598205,8.468153459,8.88559094,8.082480626,8.420013163,8.801971255,8.727334274,8.800398274,8.22182788,8.413637549,8.58796998,8.841236511,8.62310412,8.657017604,8.425431998,8.469912149,8.432406188,8.627256918,8.38122747,8.563223776,7.983617942
5.945106841,6.323554254,6.07490957,5.749374818,5.808729064,5.56621006,5.792427151,5.549773828,5.570128376,6.03978899,5.663835153,5.888750396,6.093078081,5.884727651,5.661102611,5.942600025,5.964960232,6.026573447,6.064163516,6.162170972,5.971498679,5.956300503,5.653972041,5.717529575
3.869179382,3.502647831,3.92441668,3.559608962,3.758927046,3.576424,3.526872931,3.593358246,3.825138351,3.489704244,3.947879112,3.606900183,3.725781541,3.679718384,3.774637338,3.855996328,3.628152566,3.789516913,3.773044168,3.949056573,3.591257494,3.777433432,3.817170863,3.589355817
6.146978572,6.343201015,6.317916484,6.442855562,6.096268014,6.239296637,6.588480021,5.972264589,6.381421914,5.679649564,5.911759308,5.98358017,6.167293732,5.911041949,5.815612537,5.863963221,6.272201673,5.86561645,5.667832287,5.96539991,6.504323564,6.146767833,6.035134763,5.755467259
4.543605106,4.391062851,4.131638234,4.619270088,4.772040155,4.507488582,4.77213595,4.729657857,4.605032045,4.681154991,4.817866498,4.717893796,4.470695672,4.67106751,4.58029193,4.278210113,4.635397706,4.370561643,4.669912486,4.450094221,4.473845025,4.654390937,4.767381508,4.424977759
8.163175414,7.950022455,8.114255723,7.533765709,7.959322342,7.757349942,7.507461142,7.703965118,7.860263038,7.711240927,7.808099548,7.401842062,7.983578561,8.164915387,7.966358151,7.963267138,8.413572381,7.850322565,8.406706806,8.069091272,8.056571159,8.096547063,7.940110173,7.699854297
7.672411956,7.205029248,7.052264322,6.78872081,6.960823167,6.976404299,6.04071883,6.447610124,7.096166355,6.083502767,6.654657265,6.698982783,7.451292784,7.439300945,7.024780665,7.214312628,7.393544847,7.318560586,7.730783077,7.513316027,7.679583005,7.389404387,5.818591795,6.806801316
7.946233569,8.225760784,8.535984357,7.524427173,9.042975715,8.077918043,7.805051349,8.221814777,8.303664039,7.781326612,8.115241522,7.428532726,8.144300382,7.73739218,8.188359926,8.512822294,8.527918118,8.333884525,8.648991741,8.16602606,8.374034052,8.393103707,8.040928817,7.371408217
5.380979742,5.346226457,5.190640622,5.646036909,5.06103263,5.671488698,5.273763568,5.244904483,5.24393893,5.296831348,5.166623965,5.319252239,5.090780358,5.172334406,4.951223873,5.314032017,5.139088877,5.291051794,5.031611319,5.259172345,5.74904717,5.206096158,5.055633283,5.489604321
5.625393826,5.563119048,5.19481736,5.849965498,5.667789767,5.675524388,5.366634853,5.100391396,5.333944174,5.259412887,5.493464783,5.3218748,5.269634256,5.835035421,5.427917561,5.485543521,5.300130947,5.767918147,5.51987275,5.050410366,6.001464595,5.290835427,5.503241892,5.307759802
4.688523185,4.97684061,5.133827083,4.871909478,4.898222656,4.829766441,4.897274018,5.055193633,5.015191067,5.204870318,4.962507801,4.959049706,4.982428023,4.962921373,5.060048482,4.736376444,5.022341394,4.980703087,4.955638053,4.803964756,4.87809848,4.668949387,5.06283182,4.678549195
6.125288773,5.998672451,6.300701268,6.328812587,6.090716481,6.568104737,6.276788741,6.274509696,6.339610586,6.335026608,6.009243446,6.221754797,6.160532158,6.034531094,5.781658841,5.88964303,6.182868419,6.136522446,5.794345866,6.149121148,6.338152822,6.416870573,6.071702667,6.254309454
3.447044196,3.462612133,3.418269086,3.372169588,3.315326634,3.215183388,3.310969436,3.429231884,3.520689806,3.487220511,3.437721988,3.740180443,3.402196465,3.532942948,3.229860141,3.434839806,3.484791076,3.360196035,3.560911733,3.432381456,3.33968375,3.42281705,3.494557239,3.299507468
6.731353546,7.110054237,8.162185638,7.501687536,7.467019893,7.39949362,8.214863423,7.585440098,7.659406687,6.596443088,7.244816578,6.988675021,7.22818571,6.677325318,7.271645987,7.305871192,7.472440723,7.953078736,6.938632728,7.554946783,7.79148207,6.825190989,6.801554428,6.855962569
6.891005854,6.876679384,6.781251895,7.243803086,6.823575548,7.127026838,6.736643043,7.054289716,6.750310788,6.370734716,6.575339071,6.742497931,7.095394562,7.217734186,6.58737488,7.361882639,6.68765566,6.603227297,7.089383123,6.84998507,7.014158132,6.343613624,6.530245639,7.357947155
5.855715481,6.082082874,6.894703359,6.12096278,6.374937784,6.447720176,6.154267797,6.742783041,6.379733369,6.511512857,5.916743073,6.79371021,6.108340813,5.829685973,5.926849737,5.969374911,6.145516119,6.621156203,5.534383439,5.983645958,6.492945941,5.815758238,6.325582157,6.146664128
3.345619397,3.647121439,3.593744971,3.716086527,3.650110665,3.778521505,3.586484849,3.611203214,4.236851685,3.605012726,3.529389779,3.739540643,3.508116325,3.555739839,3.512355655,3.631957807,3.401985376,3.316100572,3.530398069,3.439878482,3.745171193,3.391817742,3.562545077,3.491317629
7.698484581,7.328937738,7.127097869,7.003680503,7.051796411,7.058698093,7.116208412,7.314046496,7.285977376,7.30246488,6.991072474,7.337334266,7.304374791,7.380976253,7.154867838,7.370648636,7.595974148,7.346187134,7.460936705,7.439037819,7.385312809,7.226590177,7.222402987,7.631284635
2.92241048,3.230304488,3.192940206,3.023435663,3.033681526,3.050414115,3.023584487,3.118558096,3.378838542,3.344337012,3.186143929,3.113343174,3.324587539,3.227044034,3.319450496,2.979609171,3.141225827,3.08860928,3.167618912,3.111182676,3.150711328,3.159363912,3.494557239,3.102916337
7.870621965,8.071459657,7.704770113,7.569813457,7.521674846,7.886529664,7.302410437,7.686787816,8.096188412,7.477498144,7.469410371,8.158092702,7.731475061,7.910389181,7.976273496,7.73752495,7.879810312,7.732987613,7.997708751,7.808568576,7.809539272,7.513596653,7.445922999,7.889593728
3.013398819,3.069119381,3.017107995,3.172472035,2.916532578,2.792870746,2.991914308,2.873670387,2.976528397,2.895936086,2.853452094,3.118652948,2.641609874,2.901694745,3.08982014,2.682912491,2.935309238,2.732545216,2.772811803,2.801756475,2.826815344,2.877487339,2.786975615,2.851709795
